"","inspection_id","license_","facility_type","risk","inspection_date","inspection_type","results","pass_flag","criticalCount","seriousCount","minorCount","pastFail","pastCritical","pastSerious","pastMinor","timeSinceLast","firstRecord","minDate","maxDate","payment_date","license_start_date","expiration_date","doing_business_as_name","address","city","state","zip_code","ward","precinct","police_district","license_description","latitude","longitude","location","criticalFound","ageAtInspection","consumption_on_premises_incidental_activity","tobacco_retail_over_counter","limited_business_license","package_goods","outdoor_patio","public_place_of_amusement","tavern","retail_food_establishment","caterers_liquor_license","filling_station","precipIntensity","temperatureMax","windSpeed","humidity","heat_burglary","heat_sanitation","heat_garbage"
"5059","612619","1875040","Restaurant","Risk 2 (Medium)",2012-01-10,"Canvass","Pass w/ Conditions",0,1,0,0,0,0,0,0,2,1,2007-11-27,2016-04-15,2010-03-25,2010-04-16,2012-04-15,"FOODSTUFFS GOURMET SAUSAGES & SALADS","222 W MERCHANDISE MART PLZ 2ND","CHICAGO","IL","60654","42","w_42_p_14","18","Retail Food Establishment",41.8880742810662,-87.6349552029274,"(41.8880742810662, -87.63495520292739)",1,4.12328767123288,0,0,0,0,0,0,0,0,0,0,0,44.0133333333333,8.41,0.683333333333333,6.89341023683247,10.467690506059,0.175976245831162
"5060","1198475","1875067","Restaurant","Risk 1 (High)",2012-10-03,"Canvass","Pass w/ Conditions",0,1,0,3,0,0,2,4,1.97260273972603,0,2008-07-08,2015-02-15,2011-01-05,2011-02-16,2013-02-15,"ROCKS LAKEVIEW","3463-3465 N BROADWAY  1","CHICAGO","IL","60657","46","w_46_p_43","19","Retail Food Establishment",41.9449741714506,-87.6456597558764,"(41.94497417145062, -87.64565975587642)",1,4.24109589041096,1,0,0,0,0,0,0,0,0,0,0.000233333333333333,64.1633333333333,9.61333333333333,0.65,42.1689681934715,33.48911751276,24.7829551264926
"5066","545549","1875208","Restaurant","Risk 1 (High)",2011-10-04,"Canvass","Fail",0,0,3,7,0,0,0,0,2,1,2008-03-12,2014-12-15,2010-12-01,2010-12-16,2012-12-15,"MARGARITA'S PIZZERIA","346 E 75TH ST 1","CHICAGO","IL","60619","6","w_6_p_6","3","Retail Food Establishment",41.7584930811838,-87.6164702591309,"(41.75849308118378, -87.61647025913092)",0,3.56438356164384,0,0,0,0,0,0,0,0,0,0,0.000363333333333333,59.8666666666667,9.74666666666667,0.666666666666667,31.6640209866742,40.6453608038256,32.3795792963068
"5068","606463","1875260","Grocery Store","Risk 3 (Low)",2011-10-28,"Canvass","Pass",1,0,0,2,0,0,0,0,2,1,2008-10-28,2014-07-15,2010-06-24,2010-07-16,2012-07-15,"DOLLAR & LINEN","1849 - 1857 W 87TH ST 1ST","CHICAGO","IL","60620","21","w_21_p_3","22","Retail Food Establishment",41.735590857794,-87.6698147570702,"(41.735590857794044, -87.6698147570702)",0,3,0,0,1,0,0,0,0,0,0,0,0.00164333333333333,59.1333333333333,12.7233333333333,0.683333333333333,34.5935992259186,36.46964230442,19.9857978198494
"5072","680118","1875462","Restaurant","Risk 1 (High)",2012-03-08,"Canvass","Pass",1,0,0,3,0,0,0,2,1.1013698630137,0,2007-12-10,2015-01-15,2011-01-04,2011-01-16,2013-01-15,"SUBWAY","5203 W FULLERTON AVE 1","CHICAGO","IL","60639","37","w_37_p_1","25","Retail Food Establishment",41.9239949637679,-87.756282762459,"(41.92399496376791, -87.75628276245897)",0,4.24657534246575,0,0,0,0,0,0,0,0,0,0,0,61.3166666666667,20.51,0.513333333333333,19.9038534748018,21.7393231325795,39.5430575932383
"5080","1150962","18762","Grocery Store","Risk 3 (Low)",2012-11-27,"Canvass","Pass",1,0,0,2,0,0,0,3,2,0,2006-05-16,2016-05-15,2012-04-26,2012-05-16,2014-05-15,"WALGREENS #5089","7111 S WESTERN AVE","CHICAGO","IL","60636","18","w_18_p_5","8","Retail Food Establishment",41.764330122272,-87.6830868786319,"(41.764330122272014, -87.68308687863185)",0,6.5398401826484,0,1,1,0,0,0,0,0,0,0,0,37.5466666666667,9.89,0.573333333333333,58.177389485956,36.7528031995305,39.5667795409526
"5082","569576","18779","Restaurant","Risk 1 (High)",2011-09-16,"Canvass","Pass",1,0,0,4,0,0,0,2,1.48219178082192,0,2006-05-16,2015-03-15,2011-01-27,2011-03-16,2013-03-15,"The Original Pancake House","22 E BELLEVUE PL  1","CHICAGO","IL","60611","42","w_42_p_1","18","Retail Food Establishment",41.9016820759735,-87.6274419314574,"(41.90168207597354, -87.62744193145738)",0,5.33972602739726,0,0,0,0,0,0,0,0,0,0,0.000473333333333333,64.4766666666667,10.3233333333333,0.613333333333333,12.1789365441386,22.1171229026246,5.95762619771748
"5083","1138505","18779","Restaurant","Risk 1 (High)",2012-09-20,"Canvass","Pass w/ Conditions",0,1,0,1,0,0,0,4,1.01369863013699,0,2006-05-16,2015-03-15,2011-01-27,2011-03-16,2013-03-15,"The Original Pancake House","22 E BELLEVUE PL  1","CHICAGO","IL","60611","42","w_42_p_1","18","Retail Food Establishment",41.9016820759735,-87.6274419314574,"(41.90168207597354, -87.62744193145738)",1,6.35342465753425,0,0,0,0,0,0,0,0,0,0,0.00227333333333333,70.6866666666667,12.75,0.576666666666667,33.5115774816185,25.9164666289731,14.3494929992091
"5085","1092486","18780","Restaurant","Risk 1 (High)",2013-07-03,"Canvass","Pass",1,0,0,4,0,0,0,4,1.26301369863014,0,2006-05-16,2015-04-15,2013-03-14,2013-04-16,2015-04-15,"ORIGINAL PANCAKE HOUSE","2020 N LINCOLN PARK WEST   1","CHICAGO","IL","60614","43","w_43_p_43","18","Retail Food Establishment",41.9193571006165,-87.6365340808177,"(41.91935710061654, -87.63653408081771)",0,7.13698630136986,0,0,0,0,0,0,0,0,0,0,0,67.91,13.8233333333333,0.63,6.96418357368827,7.09046691030377,6.78447053525233
"5096","1305258","1878456","Restaurant","Risk 1 (High)",2013-04-15,"Canvass","Pass",1,0,0,2,0,0,0,0,0.917808219178082,0,2008-06-27,2014-01-15,2012-01-11,2012-01-16,2014-01-15,"BOHICA RESTAURANT","5518 S ARCHER AVE  D","CHICAGO","IL","60638","23","w_23_p_34","8","Retail Food Establishment",41.7981266245498,-87.7474165139684,"(41.79812662454975, -87.74741651396842)",0,4.8027397260274,1,0,0,0,1,0,0,0,0,0,0.00074,55.42,13.7133333333333,0.65,6.06479921185373,5.31629637339902,4.67995973652351
"5118","1154536","1878544","Restaurant","Risk 1 (High)",2012-08-30,"Canvass","Fail",0,0,2,8,0,0,0,0,2,1,2008-01-17,2013-09-15,2011-09-06,2011-09-16,2013-09-15,"HERON VALLEY JERK CHICKEN","409 E 103RD ST 1ST","CHICAGO","IL","60628","9","w_9_p_1","5","Retail Food Establishment",41.7072122002121,-87.6133668119759,"(41.707212200212126, -87.61336681197594)",0,4.62180365296804,0,0,0,0,0,0,0,0,0,0,0,80.4233333333333,6.02666666666667,0.636666666666667,18.9972379998935,14.6974986534768,29.5111336779762
"5119","1154906","1878544","Restaurant","Risk 1 (High)",2013-02-26,"Canvass","Fail",0,0,2,7,0,0,2,8,0.473972602739726,0,2008-01-17,2013-09-15,2011-09-06,2011-09-16,2013-09-15,"HERON VALLEY JERK CHICKEN","409 E 103RD ST 1ST","CHICAGO","IL","60628","9","w_9_p_1","5","Retail Food Establishment",41.7072122002121,-87.6133668119759,"(41.707212200212126, -87.61336681197594)",0,5.11506849315068,0,0,0,0,0,0,0,0,0,0,0.000186666666666667,35.1,8.44,0.69,14.3125780149692,31.8939931967886,49.9662430430601
"5121","539441","1878675","Restaurant","Risk 1 (High)",2011-09-26,"Canvass","Fail",0,1,1,4,0,2,1,3,1.09041095890411,0,2008-01-25,2016-01-15,2010-01-14,2010-01-16,2012-01-15,"HILTON O'HARE","11601 W TOUHY AVE","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",1,3.67111872146119,1,0,1,0,0,0,0,0,0,0,0.00176333333333333,60.8866666666667,7.21333333333333,0.763333333333333,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000547490759382592,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000960332996721692,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000701949939158296
"5122","670683","1878675","Restaurant","Risk 1 (High)",2012-02-21,"Canvass","Pass w/ Conditions",0,0,1,5,0,0,1,4,0.386301369863014,0,2008-01-25,2016-01-15,2012-01-11,2012-01-16,2014-01-15,"HILTON O'HARE","11601 W TOUHY AVE","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",0,4.07671232876712,1,0,1,0,0,0,0,0,0,0,0,38.7533333333333,9.76666666666667,0.63,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000138863217999686,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000126232177771333,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000932043550485399
"5125","1174489","1878733","Other","Risk 1 (High)",2012-12-14,"Canvass","Fail",0,0,1,8,0,0,0,8,1.56164383561644,0,2007-12-18,2016-08-15,2012-08-07,2012-08-16,2014-08-15,"LA BAGUETTE BAKERY","3117 W 26TH ST 1ST","CHICAGO","IL","60623","12","w_12_p_6","10","Retail Food Establishment",41.8444275235701,-87.7033218206729,"(41.84442752357007, -87.7033218206729)",0,4.99452054794521,0,0,0,0,0,0,0,0,0,0,0,42.7666666666667,13.16,0.623333333333333,19.5353614323501,16.7878812983907,29.542567098443
"5126","1084459","1878733","Other","Risk 1 (High)",2013-03-25,"Canvass","Pass",1,0,0,4,0,0,1,5,0.241095890410959,0,2007-12-18,2016-08-15,2012-08-07,2012-08-16,2014-08-15,"LA BAGUETTE BAKERY","3117 W 26TH ST 1ST","CHICAGO","IL","60623","12","w_12_p_6","10","Retail Food Establishment",41.8444275235701,-87.7033218206729,"(41.84442752357007, -87.7033218206729)",0,5.27111872146119,0,0,0,0,0,0,0,0,0,0,0.0000966666666666667,35.5066666666667,10.87,0.626666666666667,11.7340104144512,15.2845841817608,19.4669959260113
"5128","586251","1878832","Restaurant","Risk 1 (High)",2011-12-21,"Canvass","Pass",1,0,0,3,0,0,0,0,2,1,2008-01-24,2015-04-15,2011-04-22,2011-04-16,2013-04-15,"PANERA BREAD #1152","2310 W LOGAN BLVD 1ST","CHICAGO","IL","60647","1","w_1_p_39","14","Retail Food Establishment",41.9302954586059,-87.6858187415917,"(41.930295458605926, -87.68581874159175)",0,3.90958904109589,0,0,0,0,0,0,0,0,0,0,0,43.92,11.5933333333333,0.726666666666667,11.0951422246176,15.7541872652887,1.92762074353012
"5134","1353692","1878871","Restaurant","Risk 1 (High)",2013-07-16,"Canvass","Fail",0,0,1,2,0,0,0,4,1.3013698630137,0,2008-04-09,2015-03-15,2013-02-05,2013-03-16,2015-03-15,"FLEMING'S PRIME STEAKHOUSE & WINEBAR","25 E OHIO ST","CHICAGO","IL","60611","42","w_42_p_22","18","Retail Food Establishment",41.8923787741514,-87.6269832770267,"(41.89237877415138, -87.6269832770267)",0,5.27123287671233,1,0,0,0,0,0,0,0,0,0,0.000613333333333333,81.5333333333333,7.11,0.66,30.1849240604617,8.00642914517854,0.0015920835891822
"5135","635049","1878945","Other","Risk 3 (Low)",2011-10-24,"Canvass","Fail",0,0,0,0,0,0,0,0,2,1,2009-02-19,2012-02-15,2010-02-16,2010-02-16,2012-02-15,"ESPRESSO TIME LTD","7026 W GRAND AVE 1","CHICAGO","IL","60707","36","w_36_p_1","25","Retail Food Establishment",41.923655741387,-87.8019045213564,"(41.923655741386966, -87.80190452135636)",0,2.67659817351598,0,0,1,0,0,0,0,0,0,0,0,62.49,6.58333333333333,0.63,11.1025312649329,9.7308486506941,7.03942656923269
"5136","679811","1878967","Restaurant","Risk 1 (High)",2012-03-06,"Canvass","Pass",1,0,0,3,0,0,0,2,0.605479452054794,0,2007-12-17,2014-02-15,2012-02-03,2012-02-16,2014-02-15,"La Esquinita","6748 W DIVERSEY AVE GROUND","CHICAGO","IL","60707","36","w_36_p_",NA,"Retail Food Establishment",41.9310024309908,-87.795015168693,"(41.93100243099078, -87.79501516869296)",0,4.22191780821918,0,0,0,0,0,0,0,0,0,0,0,39.7666666666667,13.0933333333333,0.656666666666667,31.0826311875873,9.53420359929389,7.58198577167621
"5138","1326854","1879","Grocery Store","Risk 1 (High)",2013-04-09,"Canvass","Pass",1,0,0,2,0,0,0,3,2,0,2006-02-16,2016-02-15,2012-02-03,2012-02-16,2014-02-15,"1350 LAKE SHORE DR. COMMISSARY","1350 N LAKE SHORE DR","CHICAGO","IL","60610","43","w_43_p_36","18","Retail Food Establishment",41.9073601744412,-87.6258106615082,"(41.907360174441216, -87.62581066150821)",0,7.14783105022831,0,1,0,1,0,0,0,0,0,0,0.00620333333333333,62.8666666666667,15.47,0.616666666666667,8.77122646213252,28.030680019959,5.8414736551093
"5142","679308","1879164","Restaurant","Risk 1 (High)",2012-03-14,"Canvass","Pass",1,0,0,3,0,0,0,3,0.380821917808219,0,2010-01-15,2016-01-15,2012-01-09,2012-01-16,2014-01-15,"THE GREAT AMERICAN BAGEL","11601 W TOUHY AVE  TERM 3","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",0,2.1615296803653,0,0,0,0,0,0,0,0,0,0,0.00293333333333333,65.4066666666667,12.2633333333333,0.556666666666667,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000150851615864048,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000117485226655489,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000466968598328876
"5143","1235437","1879164","Restaurant","Risk 1 (High)",2012-10-12,"Canvass","Pass",1,0,0,3,0,0,0,4,0.465753424657534,0,2010-01-15,2016-01-15,2012-01-09,2012-01-16,2014-01-15,"THE GREAT AMERICAN BAGEL","11601 W TOUHY AVE  TERM 3","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",0,2.74235159817352,0,0,0,0,0,0,0,0,0,0,0.00209,61.65,15.0266666666667,0.553333333333333,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000180870130312846,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000717089739741383,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000556946033398293
"5144","1235791","1879164","Restaurant","Risk 1 (High)",2013-05-16,"Canvass","Pass",1,0,0,2,0,0,0,3,0.591780821917808,0,2010-01-15,2016-01-15,2012-01-09,2012-01-16,2014-01-15,"THE GREAT AMERICAN BAGEL","11601 W TOUHY AVE  TERM 3","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",0,3.33413242009132,0,0,0,0,0,0,0,0,0,0,0,75.0733333333333,10.23,0.45,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000360888496904665,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102939862831034,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808348595439196
"5145","539519","1879165","Restaurant","Risk 1 (High)",2011-11-18,"Canvass","Pass",1,0,0,4,0,0,0,5,0.583561643835616,0,2008-01-14,2016-01-15,2010-01-15,2010-01-16,2012-01-15,"THE GREAT AMERICAN BAGEL","11601 W TOUHY AVE  ROTUNDA","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",0,3.84657534246575,0,0,0,0,0,0,0,0,0,0,0,50.6,11.65,0.523333333333333,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000105029278262343,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011704007631173,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000463083783513681
"5147","1300225","1879165","Restaurant","Risk 1 (High)",2012-10-30,"Canvass","Pass",1,0,0,5,0,0,0,3,0.479452054794521,0,2008-01-14,2016-01-15,2012-01-09,2012-01-16,2014-01-15,"THE GREAT AMERICAN BAGEL","11601 W TOUHY AVE  ROTUNDA","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",0,4.79714611872146,0,0,0,0,0,0,0,0,0,0,0,47.6433333333333,17.7233333333333,0.583333333333333,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000993129391597522,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000161107151923972,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000392506489131502
"5148","1335583","1879165","Restaurant","Risk 1 (High)",2013-05-16,"Canvass","Pass",1,0,0,4,0,0,0,5,0.542465753424658,0,2008-01-14,2016-01-15,2012-01-09,2012-01-16,2014-01-15,"THE GREAT AMERICAN BAGEL","11601 W TOUHY AVE  ROTUNDA","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",0,5.33961187214612,0,0,0,0,0,0,0,0,0,0,0,75.0733333333333,10.23,0.45,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000360888496904665,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000102939862831034,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000808348595439196
"5151","1235429","1879166","Restaurant","Risk 1 (High)",2012-10-10,"Canvass","Pass w/ Conditions",0,2,0,3,0,0,0,2,0.323287671232877,0,2008-01-14,2016-01-15,2012-01-09,2012-01-16,2014-01-15,"THE GREAT AMERICAN BAGEL","11601 W TOUHY AVE  T-1 B-14","CHICAGO","IL","60666","41","w_41_p_27","16","Retail Food Establishment",42.0085364008687,-87.9144284392705,"(42.008536400868735, -87.91442843927047)",1,4.74235159817352,0,0,0,0,0,0,0,0,0,0,0.00122,58.5066666666667,13.35,0.49,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000181102275514595,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000912105910964494,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000541138218801994
"5157","660253","1879254","Grocery Store","Risk 3 (Low)",2011-11-10,"Canvass","Fail",0,0,1,1,0,0,0,0,2,1,2008-02-08,2016-10-15,2010-10-01,2010-10-16,2012-10-15,"SHERIDAN CHASE FOOD MART INC.","7301 N SHERIDAN RD 1ST 102","CHICAGO","IL","60626","49","w_49_p_14","24","Retail Food Establishment",42.0140411322766,-87.6639709089456,"(42.0140411322766, -87.6639709089456)",0,3.75616438356164,0,1,1,0,0,0,0,0,0,0,0.0174466666666667,56.16,11.1,0.846666666666667,3.91010176871426,14.9285455644709,7.54782869974468
"5162","1335671","1879298","Restaurant","Risk 1 (High)",2013-05-21,"Canvass","Pass",1,0,0,2,0,0,0,2,0.726027397260274,0,2007-12-18,2016-01-15,2012-01-04,2012-01-16,2014-01-15,"WING WAH CHINESE RESTAURANT","6452 W 63RD ST GROUND","CHICAGO","IL","60638","23","w_23_p_22","8","Retail Food Establishment",41.7777538029706,-87.78339851114,"(41.77775380297064, -87.78339851113996)",0,5.42728310502283,0,0,0,0,0,0,0,0,0,0,0.0116633333333333,79.6433333333333,9.63,0.596666666666667,13.7318163198778,12.3543126697277,10.9426767071544
"5163","1096424","1879351","Restaurant","Risk 1 (High)",2012-08-08,"Canvass","Fail",0,0,1,6,0,1,0,6,0.728767123287671,0,2008-01-28,2016-06-15,2012-05-30,2012-06-16,2014-06-15,"MAYFLOWER CHINESE RESTAURANT","2225 S WENTWORTH AVE 1","CHICAGO","IL","60616","25","w_25_p_14","9","Retail Food Establishment",41.8521301890932,-87.6318503937726,"(41.85213018909318, -87.63185039377264)",0,4.53139269406393,1,0,0,0,0,0,0,0,0,0,0,85.9933333333333,7.90333333333333,0.55,6.0916794681819,17.9525398847091,12.715904524588
